0.00701004,0.00666576,0.00623652,0.0067315,0.00671906,0.00657688,0.00634492,0.00592854,0.0062269,0.00662175,0.00600853,0.00628995,0.00607438,0.00602299,0.00627185,0.00626823,0.00630575,0.00600716,0.00649839,0.00628165,0.00578454,0.00673047,0.00641763,0.00626504,0.00589046,0.0060106,0.00688036,0.00570532,0.00667167,0.00597918,0.00575466,0.00619071,0.0068517,0.00673029,0.00646856,0.00579271,0.00588122,0.00630857
0.00652986,0.00602342,0.00571502,0.00568236,0.00590336,0.00598746,0.00619569,0.00647343,0.00655354,0.00618187,0.00610108,0.00563435,0.00582565,0.00641351,0.00593833,0.00596143,0.00692068,0.00682224,0.00631717,0.00615965,0.00598376,0.00556673,0.00580195,0.00725715,0.00639616,0.00666158,0.00673378,0.00630019,0.00618022,0.00674672,0.00631087,0.00622816,0.00692821,0.00660308,0.00602947,0.00608145,0.00616438,0.00694767
0.00674439,0.00570045,0.00564172,0.00598547,0.00780736,0.00716437,0.0064971,0.0058304,0.00640583,0.00553849,0.00582723,0.00641464,0.00642401,0.00587783,0.00604437,0.00648414,0.00606136,0.00659634,0.00578003,0.00602785,0.00571513,0.00566912,0.00623376,0.00631807,0.00617596,0.00688281,0.00625106,0.00603937,0.00642902,0.00651666,0.00620787,0.00632076,0.00624908,0.00594541,0.0072651,0.00619592,0.00652682,0.00685631
0.00614564,0.00633765,0.00638538,0.00624211,0.00576833,0.00576689,0.00625279,0.00616783,0.00597538,0.00638966,0.00595802,0.00595168,0.0061924,0.00646101,0.00701931,0.00604725,0.00602575,0.006325,0.00592331,0.00655003,0.00652079,0.00650818,0.00637604,0.00602389,0.00545666,0.00619423,0.00689957,0.00704311,0.00675716,0.00598877,0.00635946,0.00647529,0.00618778,0.00589408,0.00661742,0.00629455,0.00580998,0.00650265
0.00592493,0.00658536,0.00581731,0.00600876,0.00651536,0.00608583,0.0068482,0.00711662,0.00664466,0.00657742,0.00684306,0.00583478,0.00635978,0.00598168,0.00622882,0.00668988,0.00622864,0.00697219,0.00655008,0.00614534,0.00651325,0.00645651,0.00649473,0.00604484,0.00601274,0.00618557,0.00671529,0.00563865,0.00608976,0.00571558,0.00627454,0.00598888,0.00601575,0.00586995,0.00627906,0.00569727,0.00648475,0.00686501
0.00641293,0.00530232,0.00540246,0.00556332,0.00835529,0.00675664,0.0062358,0.00550303,0.00585543,0.0061756,0.00525985,0.00579517,0.00683774,0.00544952,0.0056513,0.00511757,0.00665509,0.00685077,0.00584822,0.00625125,0.00549256,0.00601923,0.00680914,0.0055036,0.00611138,0.00544104,0.00525182,0.00658506,0.00580166,0.00680431,0.00604931,0.0055127,0.00663674,0.00541193,0.00608834,0.0056454,0.00636188,0.00563238
0.00538664,0.00508823,0.00822489,0.00567737,0.00580092,0.00521534,0.00503829,0.00698664,0.00657787,0.00500461,0.0050068,0.00632136,0.00649887,0.00502431,0.00565256,0.00538853,0.00597582,0.00510362,0.00502563,0.00717638,0.00549189,0.00771095,0.00579682,0.00530925,0.00490521,0.0067645,0.00566867,0.00535349,0.00513695,0.00557633,0.00651424,0.00502323,0.00576205,0.00664451,0.00561013,0.0048794,0.00496998,0.00509517
0.00654791,0.00688372,0.00500747,0.00494936,0.00529848,0.00781644,0.0051701,0.00495711,0.00462358,0.00564032,0.00677893,0.00574974,0.0053356,0.00522508,0.0050449,0.00519512,0.00621324,0.00531676,0.00526595,0.00484994,0.00578082,0.00480867,0.00519947,0.00541792,0.00689854,0.00525711,0.0050745,0.00478919,0.00442397,0.00593444,0.0074311,0.00487776,0.00458599,0.00447674,0.0061347,0.00484813,0.00635517,0.00494839
0.00598047,0.00511266,0.00475782,0.00591943,0.00697302,0.0050562,0.00484811,0.00481085,0.00400935,0.00655943,0.00578989,0.00585307,0.00524353,0.00480752,0.00471738,0.00516558,0.00669024,0.00458654,0.00471869,0.0049051,0.00559036,0.00509648,0.00566237,0.00480555,0.0046081,0.00457176,0.00655428,0.0056696,0.00551563,0.0045951,0.00457039,0.00499844,0.00719594,0.00466937,0.00499314,0.00440015,0.00439081,0.00615354
0.00459814,0.00619754,0.00536224,0.00505961,0.00454851,0.00483994,0.00539821,0.00502574,0.00512428,0.0050223,0.00492783,0.00486249,0.00613946,0.00563509,0.00517772,0.00451215,0.0043434,0.00483234,0.00668162,0.00519923,0.00483785,0.00467044,0.00483764,0.00535309,0.00580106,0.00449106,0.00472806,0.0043373,0.0041035,0.00604319,0.00416806,0.00423635,0.00540003,0.00593667,0.00635065,0.00483968,0.00543317,0.00523428
0.00461145,0.00475368,0.0047728,0.00503936,0.00569597,0.00507277,0.00450695,0.00436235,0.00469274,0.00584352,0.00560207,0.00492323,0.00439276,0.0045574,0.00540443,0.00548712,0.0047922,0.00435992,0.00459495,0.00468961,0.00519072,0.00463362,0.00428137,0.00443609,0.00632217,0.00510062,0.00510261,0.00457127,0.00421065,0.0041799,0.00558441,0.00572221,0.00541281,0.00444661,0.00463532,0.0042206,0.00490392,0.00552699
0.00482531,0.00441891,0.00419067,0.00450814,0.00485319,0.00510807,0.00452669,0.00456295,0.00422942,0.00440473,0.00554863,0.00492354,0.00423765,0.00449335,0.00409072,0.00462567,0.00590566,0.0045006,0.00453356,0.00402577,0.00538042,0.00465396,0.00431017,0.00485031,0.00496772,0.00477926,0.00442251,0.0044213,0.00523624,0.00517246,0.00484263,0.00463275,0.00403794,0.00416997,0.00432892,0.00574339,0.00515995,0.00429788
0.00514012,0.00474002,0.00473581,0.00422439,0.00419063,0.00437679,0.00448556,0.00525916,0.0050411,0.00455956,0.00387184,0.00402558,0.00415421,0.0050582,0.00591126,0.00423322,0.00423354,0.00435478,0.00518817,0.00455861,0.00423143,0.00442402,0.00437768,0.00476612,0.00463274,0.00444754,0.00453705,0.00446523,0.00436963,0.00450878,0.00490232,0.00468419,0.0048663,0.00497404,0.00452777,0.00423924,0.00403274,0.00416165
0.00577716,0.00482261,0.00418435,0.00422023,0.00414139,0.00445731,0.00521659,0.00437668,0.00465386,0.00438703,0.0041747,0.00445894,0.00413726,0.00466221,0.00468274,0.00462642,0.0044646,0.00419639,0.00468685,0.00473287,0.00484138,0.00462295,0.00371184,0.00386729,0.00473954,0.00492022,0.00499776,0.00438979,0.00418237,0.00424382,0.00462138,0.00469753,0.003848,0.00398804,0.0042731,0.00470648,0.0051958,0.00457687
0.00435423,0.00417646,0.00365457,0.00415975,0.00522158,0.00502487,0.00449624,0.00430655,0.00403821,0.00404515,0.00397839,0.0042217,0.00524455,0.00453943,0.00445454,0.00417294,0.0045946,0.00457282,0.00405291,0.00427287,0.00414417,0.0042755,0.00477547,0.00482087,0.00478901,0.00453753,0.00407518,0.00397005,0.0046216,0.00485007,0.00469601,0.00439227,0.00408096,0.00405466,0.00420238,0.00454316,0.00474113,0.00464651
0.00443313,0.00411836,0.00417725,0.00436147,0.00452952,0.00471409,0.0042899,0.00419503,0.00472608,0.00435121,0.00495416,0.00451419,0.00398399,0.00442492,0.00425661,0.0044562,0.0040239,0.00378382,0.00434619,0.00518611,0.0044797,0.00438051,0.0042231,0.00399652,0.00392923,0.00422066,0.00494657,0.00466717,0.00490029,0.00455934,0.00435424,0.00432377,0.00399653,0.0038652,0.00400642,0.00445269,0.00462994,0.00462409
0.0041603,0.00385251,0.00406055,0.00409706,0.00388364,0.00397866,0.00434085,0.00464921,0.00410336,0.00424003,0.00407989,0.00410997,0.00425687,0.00460467,0.00442633,0.00431646,0.00431988,0.00438389,0.00389784,0.0040026,0.00434105,0.00441114,0.00473222,0.00437702,0.00431139,0.00402956,0.00406701,0.00417999,0.00379832,0.00423971,0.0039541,0.00398161,0.00491242,0.00485452,0.00414372,0.0041542,0.00388234,0.00400467
0.00392369,0.00441137,0.0047851,0.00475028,0.00632813,0.00399376,0.00397305,0.00407955,0.00413001,0.00415297,0.00463987,0.00470734,0.00408553,0.00407377,0.00397527,0.00424728,0.00408678,0.00455435,0.00441687,0.00450963,0.00372826,0.0040016,0.00341093,0.00371482,0.00378218,0.00422069,0.00529936,0.00465443,0.00383127,0.00413947,0.00402026,0.00411993,0.00403734,0.00427534,0.00467857,0.00447724,0.00435437,0.00406148
0.00477784,0.00469197,0.00398428,0.00390496,0.00368078,0.00406792,0.00391502,0.00409975,0.00458157,0.00437595,0.0037622,0.00397834,0.00352736,0.00404529,0.0041693,0.00469467,0.00416648,0.00417893,0.00412823,0.00420776,0.00403341,0.00369057,0.00435748,0.00444236,0.00427543,0.00431861,0.00402649,0.00439036,0.00425067,0.00413108,0.00408052,0.00414822,0.00383714,0.00421091,0.00445861,0.0047287,0.00402638,0.0038072
0.00452313,0.00404959,0.0038363,0.00400461,0.00371047,0.00404809,0.00400425,0.00465011,0.00402146,0.00437253,0.0041686,0.00434709,0.00391958,0.00424349,0.00388988,0.0040612,0.00455109,0.0040984,0.00570062,0.00409847,0.00378313,0.0040366,0.00383156,0.0040043,0.00430965,0.00452957,0.00403789,0.0039315,0.00379114,0.00406769,0.00375317,0.0038824,0.003731,0.00407625,0.00412589,0.00387095,0.00392625,0.00398633
0.00438115,0.00447334,0.00378381,0.00380601,0.00346785,0.0042651,0.00395875,0.00384093,0.00552829,0.00441804,0.00390505,0.00390993,0.00363944,0.00384272,0.00357117,0.00386522,0.0042885,0.00432679,0.00437185,0.00392225,0.00402995,0.00416233,0.00398528,0.0040281,0.00387179,0.00394431,0.003735,0.0042177,0.00446481,0.00409036,0.00386623,0.00398614,0.00389047,0.00419296,0.00398905,0.00418135,0.00400272,0.00404008
0.00446089,0.00423204,0.00431235,0.00397434,0.00360927,0.00347954,0.00354221,0.00378974,0.00423635,0.00418465,0.00704446,0.00474406,0.0140319,0.00608582,0.00503427,0.00413698,0.00415989,0.00434857,0.00435945,0.00398596,0.0038171,0.00384836,0.00384336,0.00398359,0.00453977,0.00377683,0.0039681,0.00337806,0.00376095,0.0034827,0.00352536,0.00463756,0.00482897,0.00434804,0.00398885,0.00384338,0.00379322,0.00357272
0.00407094,0.00417306,0.00420211,0.00375437,0.00402141,0.00378932,0.00386427,0.00345765,0.00404306,0.00395868,0.00412326,0.00451443,0.00414219,0.00417777,0.00456691,0.00380674,0.00371553,0.00348991,0.00397668,0.00339711,0.00373797,0.00419997,0.00461017,0.00389031,0.00408505,0.0037239,0.00361116,0.00379753,0.00404971,0.00407662,0.00414061,0.00339879,0.00365133,0.00395137,0.00429376,0.00384977,0.00398485,0.00324111
0.00358815,0.00347869,0.00365672,0.0042112,0.00421485,0.0046269,0.00423858,0.00445944,0.00428359,0.00397181,0.00364235,0.00414671,0.0039353,0.00393667,0.00373372,0.00388801,0.00392819,0.00373193,0.00374299,0.00420897,0.00379759,0.00397136,0.00379363,0.00381471,0.0039724,0.00378234,0.00396627,0.00431103,0.00415582,0.00446179,0.00435314,0.003739,0.00364964,0.00368935,0.00362946,0.00382585,0.00397377,0.00445248
0.00415862,0.00385259,0.00358518,0.00364885,0.00379604,0.0037718,0.00368735,0.00403226,0.00393116,0.00370151,0.00398497,0.00363756,0.00375808,0.00414164,0.00369813,0.00403837,0.00417923,0.00386792,0.00404454,0.00384047,0.00371827,0.00443219,0.0039266,0.00478057,0.00638626,0.00372262,0.0038109,0.00340173,0.00333849,0.0036955,0.00410024,0.00429685,0.00395184,0.0036162,0.00353589,0.00375392,0.00383917,0.00377458
0.00410936,0.00378983,0.00370185,0.00351074,0.00387682,0.00365604,0.00365439,0.00376641,0.00370374,0.00425747,0.00408791,0.00409117,0.00393984,0.00401038,0.00417921,0.00376233,0.00367334,0.00369647,0.00380511,0.00355488,0.00391638,0.00409958,0.00410223,0.00393014,0.00376958,0.00367392,0.00367179,0.00383094,0.00394244,0.00400171,0.0039402,0.00383576,0.00382179,0.00367396,0.00379536,0.00352175,0.00346443,0.0037237
0.00393349,0.00393018,0.00371428,0.00346648,0.00372149,0.00378641,0.00386416,0.00426362,0.00377592,0.00415575,0.00373794,0.00369631,0.00375838,0.00392463,0.00369183,0.00339704,0.00357494,0.00351113,0.00391383,0.00445567,0.00412324,0.00390708,0.00359619,0.00408142,0.00358651,0.00374542,0.00371998,0.00387997,0.00381965,0.00414628,0.00402336,0.00393284,0.00382102,0.00367365,0.00373228,0.00340341,0.00381916,0.00368531
0.00388945,0.00354879,0.00369398,0.00337065,0.00350593,0.00391631,0.00400848,0.00518486,0.00389791,0.00361193,0.00380984,0.00338169,0.00346693,0.00321249,0.00374984,0.00422159,0.00395697,0.00389745,0.00346517,0.00368662,0.00378991,0.00467379,0.00377751,0.0041113,0.00405548,0.00365429,0.00371106,0.00375794,0.00359232,0.00364396,0.00382412,0.00353039,0.00353003,0.00334665,0.00365448,0.00366361,0.00365997,0.00429582
0.00358306,0.00404562,0.00365786,0.00359145,0.00377007,0.00354454,0.00352428,0.00382651,0.00369139,0.00341062,0.00357811,0.00370071,0.00361658,0.00399269,0.00372858,0.00432456,0.00404225,0.00396943,0.00411063,0.00345781,0.0033343,0.00354098,0.00359532,0.00427531,0.00444169,0.00416298,0.00368846,0.00350385,0.00363352,0.00361154,0.00351576,0.0042927,0.00401639,0.00396121,0.0036711,0.00396117,0.00405156,0.00364119
0.00359997,0.00330042,0.00318418,0.00334857,0.0034764,0.00427922,0.00430843,0.0036583,0.00344377,0.00384813,0.00372161,0.00413322,0.00379528,0.00419674,0.00393722,0.00387655,0.00410744,0.00355544,0.00366997,0.00351897,0.00321298,0.00350444,0.00419185,0.00405871,0.00380743,0.00324579,0.00361416,0.0032876,0.0033667,0.00366457,0.00369884,0.00394534,0.00382353,0.00366418,0.00349866,0.00351884,0.00364021,0.00364114
